ts_l_ns,ts_r_ns,delta_ms
8071220979000,8071221066000,0.087
8071256678000,8071256765000,0.087
8071292379000,8071292465000,0.086
8071328078000,8071328165000,0.087
8071363778000,8071363864000,0.086
8071399478000,8071399564000,0.086
8071435178000,8071435264000,0.086
8071470878000,8071470963000,0.085
8071506577000,8071506663000,0.086
8071542277000,8071542363000,0.086
8071577977000,8071578062000,0.085
8071613677000,8071613762000,0.085
8071649377000,8071649462000,0.085
8071685077000,8071685161000,0.084
8071720776000,8071720861000,0.085
8071756476000,8071756561000,0.085
8071792176000,8071792260000,0.084
8071827876000,8071827960000,0.084
8071863576000,8071863660000,0.084
8071899276000,8071899359000,0.083
8071934976000,8071935059000,0.083
8071970675000,8071970759000,0.084
8072006375000,8072006458000,0.083
8072042075000,8072042158000,0.083
8072077775000,8072077858000,0.083
8072113475000,8072113557000,0.082
8072149175000,8072149257000,0.082
8072184875000,8072184957000,0.082
8072220574000,8072220657000,0.083
8072256275000,8072256356000,0.081
8072291974000,8072292056000,0.082
8072327674000,8072327755000,0.081
8072363374000,8072363455000,0.081
8072399074000,8072399155000,0.081
8072434773000,8072434855000,0.082
8072470473000,8072470554000,0.081
8072506173000,8072506254000,0.081
8072541873000,8072541954000,0.081
8072577573000,8072577653000,0.08
8072613273000,8072613353000,0.08
8072648973000,8072649053000,0.08
8072684672000,8072684752000,0.08
8072720372000,8072720452000,0.08
8072756072000,8072756152000,0.08
8072791772000,8072791851000,0.079
8072827472000,8072827551000,0.079
8072863172000,8072863251000,0.079
8072898871000,8072898950000,0.079
8072934571000,8072934650000,0.079
8072970271000,8072970350000,0.079
8073005971000,8073006049000,0.078
8073041671000,8073041749000,0.078
8073077371000,8073077449000,0.078
8073113070000,8073113148000,0.078
8073148770000,8073148848000,0.078
8073184470000,8073184548000,0.078
8073220171000,8073220247000,0.076
8073255870000,8073255947000,0.077
8073291570000,8073291647000,0.077
8073327270000,8073327346000,0.076
8073362970000,8073363046000,0.076
8073398670000,8073398746000,0.076
8073434369000,8073434445000,0.076
8073470069000,8073470145000,0.076
8073505769000,8073505845000,0.076
8073541469000,8073541544000,0.075
8073577169000,8073577244000,0.075
8073612868000,8073612944000,0.076
8073648568000,8073648643000,0.075
8073684268000,8073684343000,0.075
8073719968000,8073720043000,0.075
8073755668000,8073755743000,0.075
8073791368000,8073791442000,0.074
8073827068000,8073827142000,0.074
8073862767000,8073862841000,0.074
8073898467000,8073898541000,0.074
8073934168000,8073934241000,0.073
8073969867000,8073969941000,0.074
8074005567000,8074005640000,0.073
8074041267000,8074041340000,0.073
8074076967000,8074077040000,0.073
8074112666000,8074112739000,0.073
8074148366000,8074148439000,0.073
8074184066000,8074184139000,0.073
8074219766000,8074219838000,0.072
8074255466000,8074255538000,0.072
8074291166000,8074291238000,0.072
8074326866000,8074326937000,0.071
8074362566000,8074362637000,0.071
8074398265000,8074398337000,0.072
8074433965000,8074434036000,0.071
8074469665000,8074469736000,0.071
8074505365000,8074505436000,0.071
8074541065000,8074541135000,0.07
8074576765000,8074576835000,0.07
8074612464000,8074612535000,0.071
8074648164000,8074648234000,0.07
8074683864000,8074683934000,0.07
8074719564000,8074719634000,0.07
8074755264000,8074755333000,0.069
8074790964000,8074791033000,0.069
8074826663000,8074826733000,0.07
8074862363000,8074862432000,0.069
8074898063000,8074898132000,0.069
8074933763000,8074933832000,0.069
8074969463000,8074969531000,0.068
8075005163000,8075005231000,0.068
8075040863000,8075040931000,0.068
8075076562000,8075076630000,0.068
8075112262000,8075112330000,0.068
8075147962000,8075148030000,0.068
8075183662000,8075183729000,0.067
8075219362000,8075219429000,0.067
8075255062000,8075255129000,0.067
8075290762000,8075290828000,0.066
8075326461000,8075326528000,0.067
8075362161000,8075362228000,0.067
8075397861000,8075397927000,0.066
8075433561000,8075433627000,0.066
8075469261000,8075469327000,0.066
8075504961000,8075505026000,0.065
8075540660000,8075540726000,0.066
8075576360000,8075576426000,0.066
8075612060000,8075612126000,0.066
8075647760000,8075647825000,0.065
8075683460000,8075683525000,0.065
8075719160000,8075719224000,0.064
8075754859000,8075754924000,0.065
8075790559000,8075790624000,0.065
8075826259000,8075826324000,0.065
8075861959000,8075862023000,0.064
8075897659000,8075897723000,0.064
8075933359000,8075933423000,0.064
8075969059000,8075969122000,0.063
8076004758000,8076004822000,0.064
8076040458000,8076040522000,0.064
8076076158000,8076076221000,0.063
8076111858000,8076111921000,0.063
8076147558000,8076147621000,0.063
8076183258000,8076183320000,0.062
8076218957000,8076219020000,0.063
8076254657000,8076254720000,0.063
8076290357000,8076290419000,0.062
8076326057000,8076326119000,0.062
8076361757000,8076361819000,0.062
8076397457000,8076397518000,0.061
8076433156000,8076433218000,0.062
8076468856000,8076468918000,0.062
8076504556000,8076504617000,0.061
8076540251000,8076540317000,0.066
8076575956000,8076576017000,0.061
8076611656000,8076611717000,0.061
8076647356000,8076647416000,0.06
8076683056000,8076683116000,0.06
8076718755000,8076718817000,0.062
8076754455000,8076754516000,0.061
8076790155000,8076790216000,0.061
8076825855000,8076825916000,0.061
8076861555000,8076861609000,0.054
8076897255000,8076897308000,0.053
8076932955000,8076933008000,0.053
8076968655000,8076968708000,0.053
8077004354000,8077004407000,0.053
8077040054000,8077040108000,0.054
8077075754000,8077075807000,0.053
8077111454000,8077111506000,0.052
8077147154000,8077147206000,0.052
8077182854000,8077182907000,0.053
8077218554000,8077218606000,0.052
8077254253000,8077254305000,0.052
8077289953000,8077290005000,0.052
8077325653000,8077325705000,0.052
8077361353000,8077361404000,0.051
8077397053000,8077397104000,0.051
8077432753000,8077432803000,0.05
8077468452000,8077468503000,0.051
8077504152000,8077504203000,0.051
8077539852000,8077539902000,0.05
8077575552000,8077575602000,0.05
8077611252000,8077611302000,0.05
8077646952000,8077647002000,0.05
8077682652000,8077682701000,0.049
8077718351000,8077718401000,0.05
8077754051000,8077754100000,0.049
8077789751000,8077789800000,0.049
8077825451000,8077825500000,0.049
8077861151000,8077861200000,0.049
8077896851000,8077896899000,0.048
8077932550000,8077932599000,0.049
8077968250000,8077968299000,0.049
8078003950000,8078003998000,0.048
8078039650000,8078039698000,0.048
8078075350000,8078075398000,0.048
8078111050000,8078111097000,0.047
8078146750000,8078146797000,0.047
8078182449000,8078182497000,0.048
8078218149000,8078218196000,0.047
8078253849000,8078253896000,0.047
8078289549000,8078289596000,0.047
8078325249000,8078325295000,0.046
8078360949000,8078360995000,0.046
8078396649000,8078396695000,0.046
8078432348000,8078432394000,0.046
8078468048000,8078468094000,0.046
8078503748000,8078503794000,0.046
8078539448000,8078539493000,0.045
8078575148000,8078575193000,0.045
8078610848000,8078610893000,0.045
8078646548000,8078646593000,0.045
8078682247000,8078682292000,0.045
8078717947000,8078717992000,0.045
8078753647000,8078753692000,0.045
8078789347000,8078789391000,0.044
8078825047000,8078825091000,0.044
8078860747000,8078860791000,0.044
8078896446000,8078896490000,0.044
8078932146000,8078932190000,0.044
8078967846000,8078967890000,0.044
8079003546000,8079003589000,0.043
8079039246000,8079039289000,0.043
8079074946000,8079074989000,0.043
8079110646000,8079110689000,0.043
8079146346000,8079146388000,0.042
8079182045000,8079182087000,0.042
8079217745000,8079217787000,0.042
8079253445000,8079253487000,0.042
8079289145000,8079289187000,0.042
8079324845000,8079324887000,0.042
8079360545000,8079360586000,0.041
8079396244000,8079396286000,0.042
8079431944000,8079431985000,0.041
8079467644000,8079467685000,0.041
8079503344000,8079503385000,0.041
8079539044000,8079539085000,0.041
8079574744000,8079574784000,0.04
8079610443000,8079610484000,0.041
8079646143000,8079646184000,0.041
8079681843000,8079681883000,0.04
8079717543000,8079717583000,0.04
8079753243000,8079753282000,0.039
8079788943000,8079788982000,0.039
8079824643000,8079824682000,0.039
8079860343000,8079860383000,0.04
8079896042000,8079896081000,0.039
8079931742000,8079931781000,0.039
8079967442000,8079967480000,0.038
8080003142000,8080003180000,0.038
8080038842000,8080038880000,0.038
8080074542000,8080074579000,0.037
8080110242000,8080110279000,0.037
8080145941000,8080145979000,0.038
8080181641000,8080181679000,0.038
8080217341000,8080217378000,0.037
8080253041000,8080253078000,0.037
8080288741000,8080288778000,0.037
8080324441000,8080324478000,0.037
8080360140000,8080360177000,0.037
8080395840000,8080395877000,0.037
8080431540000,8080431576000,0.036
8080467240000,8080467276000,0.036
8080502940000,8080502976000,0.036
8080538640000,8080538676000,0.036
8080574339000,8080574375000,0.036
8080610039000,8080610075000,0.036
8080645739000,8080645774000,0.035
8080681439000,8080681474000,0.035
8080717139000,8080717174000,0.035
8080752839000,8080752874000,0.035
8080788539000,8080788573000,0.034
8080824239000,8080824273000,0.034
8080859938000,8080859973000,0.035
8080895638000,8080895672000,0.034
8080931338000,8080931372000,0.034
8080967038000,8080967071000,0.033
8081002738000,8081002771000,0.033
8081038438000,8081038471000,0.033
8081074137000,8081074171000,0.034
8081109837000,8081109870000,0.033
8081145537000,8081145570000,0.033
8081181237000,8081181270000,0.033
8081216937000,8081216969000,0.032
8081252637000,8081252669000,0.032
8081288337000,8081288369000,0.032
8081324038000,8081324068000,0.03
8081359736000,8081359768000,0.032
8081395436000,8081395468000,0.032
8081431136000,8081431167000,0.031
8081466836000,8081466867000,0.031
8081502536000,8081502567000,0.031
8081538235000,8081538267000,0.032
8081573935000,8081573966000,0.031
8081609635000,8081609666000,0.031
8081645335000,8081645365000,0.03
8081681035000,8081681065000,0.03
8081716735000,8081716765000,0.03
8081752435000,8081752464000,0.029
8081788135000,8081788164000,0.029
8081823834000,8081823864000,0.03
8081859534000,8081859564000,0.03
8081895234000,8081895263000,0.029
8081930934000,8081930963000,0.029
8081966634000,8081966663000,0.029
8082002334000,8082002362000,0.028
8082038033000,8082038062000,0.029
8082073733000,8082073761000,0.028
8082109433000,8082109461000,0.028
8082145133000,8082145161000,0.028
8082180833000,8082180861000,0.028
8082216533000,8082216560000,0.027
8082252233000,8082252260000,0.027
8082287932000,8082287960000,0.028
8082323632000,8082323660000,0.028
8082359332000,8082359359000,0.027
8082395032000,8082395059000,0.027
8082430732000,8082430758000,0.026
8082466432000,8082466458000,0.026
8082502132000,8082502158000,0.026
8082537831000,8082537858000,0.027
8082573531000,8082573557000,0.026
8082609231000,8082609257000,0.026
8082644931000,8082644957000,0.026
8082680631000,8082680656000,0.025
8082716331000,8082716356000,0.025
8082752030000,8082752056000,0.026
8082787730000,8082787755000,0.025
8082823431000,8082823455000,0.024
8082859130000,8082859154000,0.024
8082894830000,8082894854000,0.024
8082930530000,8082930554000,0.024
8082966230000,8082966253000,0.023
8083001929000,8083001953000,0.024
8083037629000,8083037653000,0.024
8083073329000,8083073352000,0.023
8083109029000,8083109052000,0.023
8083144729000,8083144752000,0.023
8083180429000,8083180451000,0.022
8083216129000,8083216151000,0.022
8083251829000,8083251851000,0.022
8083287528000,8083287551000,0.023
8083323228000,8083323250000,0.022
8083358928000,8083358950000,0.022
8083394628000,8083394650000,0.022
8083430328000,8083430349000,0.021
8083466028000,8083466049000,0.021
8083501727000,8083501749000,0.022
8083537427000,8083537449000,0.022
8083573127000,8083573148000,0.021
8083608827000,8083608848000,0.021
8083644527000,8083644547000,0.02
8083680227000,8083680247000,0.02
8083715927000,8083715947000,0.02
8083751626000,8083751646000,0.02
8083787326000,8083787346000,0.02
8083823026000,8083823046000,0.02
8083858726000,8083858746000,0.02
8083894426000,8083894445000,0.019
8083930126000,8083930145000,0.019
8083965825000,8083965844000,0.019
8084001525000,8084001544000,0.019
8084037225000,8084037244000,0.019
8084072925000,8084072944000,0.019
8084108625000,8084108643000,0.018
8084144325000,8084144343000,0.018
8084180025000,8084180043000,0.018
8084215725000,8084215742000,0.017
8084251424000,8084251442000,0.018
8084287124000,8084287142000,0.018
8084322824000,8084322841000,0.017
8084358524000,8084358541000,0.017
8084394224000,8084394241000,0.017
8084429924000,8084429940000,0.016
8084465624000,8084465640000,0.016
8084501323000,8084501340000,0.017
8084537023000,8084537040000,0.017
8084572723000,8084572739000,0.016
8084608423000,8084608439000,0.016
8084644123000,8084644138000,0.015
8084679823000,8084679838000,0.015
8084715522000,8084715538000,0.016
8084751222000,8084751238000,0.016
8084786922000,8084786937000,0.015
8084822622000,8084822637000,0.015
8084858322000,8084858336000,0.014
8084894022000,8084894036000,0.014
8084929722000,8084929736000,0.014
8084965421000,8084965436000,0.015
8085001122000,8085001135000,0.013
8085036821000,8085036835000,0.014
8085072521000,8085072535000,0.014
8085108221000,8085108234000,0.013
8085143921000,8085143934000,0.013
8085179621000,8085179635000,0.014
8085215320000,8085215334000,0.014
8085251020000,8085251035000,0.015
8085286720000,8085286734000,0.014
8085322420000,8085322434000,0.014
8085358120000,8085358133000,0.013
8085393820000,8085393834000,0.014
8085429519000,8085429533000,0.014
8085465219000,8085465233000,0.014
8085500919000,8085500933000,0.014
8085536619000,8085536632000,0.013
8085572319000,8085572332000,0.013
8085608019000,8085608032000,0.013
8085643719000,8085643733000,0.014
8085679419000,8085679432000,0.013
8085715119000,8085715133000,0.014
8085750818000,8085750832000,0.014
8085786518000,8085786532000,0.014
8085822218000,8085822231000,0.013
8085857918000,8085857931000,0.013
8085893618000,8085893632000,0.014
8085929317000,8085929331000,0.014
8085965017000,8085965031000,0.014
8086000717000,8086000731000,0.014
8086036417000,8086036430000,0.013
8086072117000,8086072130000,0.013
8086107817000,8086107830000,0.013
8086143517000,8086143530000,0.013
8086179216000,8086179230000,0.014
8086214916000,8086214931000,0.015
8086250616000,8086250630000,0.014
8086286316000,8086286330000,0.014
8086322016000,8086322029000,0.013
8086357716000,8086357730000,0.014
8086393416000,8086393429000,0.013
8086429115000,8086429129000,0.014
8086464815000,8086464830000,0.015
8086500516000,8086500529000,0.013
8086536215000,8086536229000,0.014
8086571915000,8086571928000,0.013
8086607615000,8086607628000,0.013
8086643315000,8086643328000,0.013
8086679014000,8086679028000,0.014
8086714715000,8086714728000,0.013
8086750414000,8086750427000,0.013
8086786114000,8086786128000,0.014
8086821814000,8086821827000,0.013
8086857514000,8086857528000,0.014
8086893214000,8086893227000,0.013
8086928914000,8086928927000,0.013
8086964613000,8086964627000,0.014
8087000314000,8087000327000,0.013
8087036014000,8087036029000,0.015
8087071713000,8087071726000,0.013
8087107413000,8087107427000,0.014
8087143113000,8087143126000,0.013
8087178813000,8087178826000,0.013
8087214512000,8087214526000,0.014
8087250212000,8087250226000,0.014
8087285912000,8087285925000,0.013
8087321612000,8087321625000,0.013
8087357312000,8087357325000,0.013
8087393012000,8087393025000,0.013
8087428712000,8087428725000,0.013
